filename, n, cpu_time_used
3844.node, 3844, 0.067663
3845.node, 3845, 0.07035
3846.node, 3846, 0.068867
3847.node, 3847, 0.069661
3848.node, 3848, 0.070415
3849.node, 3849, 0.069441
3850.node, 3850, 0.07134
3851.node, 3851, 0.069092
3852.node, 3852, 0.068716
3853.node, 3853, 0.068681
3854.node, 3854, 0.070541
3855.node, 3855, 0.0679
3856.node, 3856, 0.069128
3857.node, 3857, 0.069554
3858.node, 3858, 0.068881
3859.node, 3859, 0.068382
3860.node, 3860, 0.068821
3861.node, 3861, 0.069565
3862.node, 3862, 0.069788
3863.node, 3863, 0.073585
3864.node, 3864, 0.069313
3865.node, 3865, 0.069612
3866.node, 3866, 0.069025
3867.node, 3867, 0.068794
3868.node, 3868, 0.06965
3869.node, 3869, 0.069104
3870.node, 3870, 0.068889
3871.node, 3871, 0.070865
3872.node, 3872, 0.068546
3873.node, 3873, 0.069642
3874.node, 3874, 0.070492
3875.node, 3875, 0.070524
3876.node, 3876, 0.069459
3877.node, 3877, 0.07116
3878.node, 3878, 0.070957
3879.node, 3879, 0.071948
3880.node, 3880, 0.07066
3881.node, 3881, 0.069495
3882.node, 3882, 0.06986
3883.node, 3883, 0.069894
3884.node, 3884, 0.07327
3885.node, 3885, 0.071879
3886.node, 3886, 0.072219
3887.node, 3887, 0.074728
3888.node, 3888, 0.07269
3889.node, 3889, 0.071948
3890.node, 3890, 0.071637
3891.node, 3891, 0.07196
3892.node, 3892, 0.070557
3893.node, 3893, 0.069815
3894.node, 3894, 0.069894
3895.node, 3895, 0.069926
3896.node, 3896, 0.070508
3897.node, 3897, 0.070548
3898.node, 3898, 0.069673
3899.node, 3899, 0.070809
3900.node, 3900, 0.070671
3901.node, 3901, 0.069268
3902.node, 3902, 0.071199
3903.node, 3903, 0.071358
3904.node, 3904, 0.072891
3905.node, 3905, 0.072358
3906.node, 3906, 0.073724
3907.node, 3907, 0.070191
3908.node, 3908, 0.071373
3909.node, 3909, 0.071418
3910.node, 3910, 0.072643
3911.node, 3911, 0.072196
3912.node, 3912, 0.072378
3913.node, 3913, 0.071286
3914.node, 3914, 0.071933
3915.node, 3915, 0.072361
3916.node, 3916, 0.075926
3917.node, 3917, 0.077687
3918.node, 3918, 0.071473
3919.node, 3919, 0.071392
3920.node, 3920, 0.071368
3921.node, 3921, 0.07135
3922.node, 3922, 0.070898
3923.node, 3923, 0.072034
3924.node, 3924, 0.070499
3925.node, 3925, 0.071052
3926.node, 3926, 0.070401
3927.node, 3927, 0.072594
3928.node, 3928, 0.07358
3929.node, 3929, 0.071971
3930.node, 3930, 0.071569
3931.node, 3931, 0.073481
3932.node, 3932, 0.071591
3933.node, 3933, 0.071574
3934.node, 3934, 0.072211
3935.node, 3935, 0.071374
3936.node, 3936, 0.072766
3937.node, 3937, 0.071669
3938.node, 3938, 0.072162
3939.node, 3939, 0.071487
3940.node, 3940, 0.071104
3941.node, 3941, 0.072591
3942.node, 3942, 0.07172
3943.node, 3943, 0.07348
3944.node, 3944, 0.072503
3945.node, 3945, 0.071809
3946.node, 3946, 0.071762
3947.node, 3947, 0.071879
3948.node, 3948, 0.072911
3949.node, 3949, 0.071422
3950.node, 3950, 0.071984
3951.node, 3951, 0.072317
3952.node, 3952, 0.071566
3953.node, 3953, 0.072525
3954.node, 3954, 0.072497
3955.node, 3955, 0.073725
3956.node, 3956, 0.074086
3957.node, 3957, 0.075463
3958.node, 3958, 0.073342
3959.node, 3959, 0.073408
3960.node, 3960, 0.072368
3961.node, 3961, 0.072451
3962.node, 3962, 0.073011
3963.node, 3963, 0.072709
3964.node, 3964, 0.072961
3965.node, 3965, 0.072198
3966.node, 3966, 0.073224
3967.node, 3967, 0.07345
3968.node, 3968, 0.072064
3969.node, 3969, 0.073973
3970.node, 3970, 0.074057
3971.node, 3971, 0.072817
3972.node, 3972, 0.072977
3973.node, 3973, 0.07475
3974.node, 3974, 0.072659
3975.node, 3975, 0.072879
3976.node, 3976, 0.073207
3977.node, 3977, 0.073132
3978.node, 3978, 0.072333
3979.node, 3979, 0.072912
3980.node, 3980, 0.073927
3981.node, 3981, 0.07326
3982.node, 3982, 0.074796
3983.node, 3983, 0.078047
3984.node, 3984, 0.073898
3985.node, 3985, 0.072938
3986.node, 3986, 0.074092
3987.node, 3987, 0.073931
3988.node, 3988, 0.073213
3989.node, 3989, 0.072353
3990.node, 3990, 0.073309
3991.node, 3991, 0.073152
3992.node, 3992, 0.073017
3993.node, 3993, 0.074065
3994.node, 3994, 0.074031
3995.node, 3995, 0.075261
3996.node, 3996, 0.076251
3997.node, 3997, 0.074641
3998.node, 3998, 0.072835
3999.node, 3999, 0.07448
4000.node, 4000, 0.074216
4001.node, 4001, 0.07483
4002.node, 4002, 0.073355
4003.node, 4003, 0.074101
4004.node, 4004, 0.074151
4005.node, 4005, 0.073902
4006.node, 4006, 0.073397
4007.node, 4007, 0.073709
4008.node, 4008, 0.074185
4009.node, 4009, 0.075126
4010.node, 4010, 0.076519
4011.node, 4011, 0.073981
4012.node, 4012, 0.0756
4013.node, 4013, 0.075059
4014.node, 4014, 0.074457
4015.node, 4015, 0.074356
4016.node, 4016, 0.075019
4017.node, 4017, 0.074513
4018.node, 4018, 0.075004
4019.node, 4019, 0.074665
4020.node, 4020, 0.077167
4021.node, 4021, 0.077036
4022.node, 4022, 0.076839
4023.node, 4023, 0.0762
4024.node, 4024, 0.076196
4025.node, 4025, 0.074009
4026.node, 4026, 0.075194
4027.node, 4027, 0.07547
4028.node, 4028, 0.073991
4029.node, 4029, 0.076195
4030.node, 4030, 0.07478
4031.node, 4031, 0.074192
4032.node, 4032, 0.076501
4033.node, 4033, 0.07728
4034.node, 4034, 0.077045
4035.node, 4035, 0.077422
4036.node, 4036, 0.07579
4037.node, 4037, 0.07712
4038.node, 4038, 0.075731
4039.node, 4039, 0.075275
4040.node, 4040, 0.075802
4041.node, 4041, 0.075784
4042.node, 4042, 0.0761
4043.node, 4043, 0.074908
4044.node, 4044, 0.075144
4045.node, 4045, 0.076791
4046.node, 4046, 0.076618
4047.node, 4047, 0.075296
4048.node, 4048, 0.076867
4049.node, 4049, 0.076233
4050.node, 4050, 0.074714
4051.node, 4051, 0.075852
4052.node, 4052, 0.075852
4053.node, 4053, 0.075477
4054.node, 4054, 0.075974
4055.node, 4055, 0.076303
4056.node, 4056, 0.076486
4057.node, 4057, 0.077717
4058.node, 4058, 0.075509
4059.node, 4059, 0.077562
4060.node, 4060, 0.07978
4061.node, 4061, 0.077905
4062.node, 4062, 0.076341
4063.node, 4063, 0.076385
4064.node, 4064, 0.076608
4065.node, 4065, 0.077034
4066.node, 4066, 0.076152
4067.node, 4067, 0.078399
4068.node, 4068, 0.076691
4069.node, 4069, 0.077204
4070.node, 4070, 0.077978
4071.node, 4071, 0.076883
4072.node, 4072, 0.079306
4073.node, 4073, 0.077715
4074.node, 4074, 0.07625
4075.node, 4075, 0.076107
4076.node, 4076, 0.078356
4077.node, 4077, 0.077426
4078.node, 4078, 0.078008
4079.node, 4079, 0.076298
4080.node, 4080, 0.077388
4081.node, 4081, 0.07736
4082.node, 4082, 0.079574
4083.node, 4083, 0.07969
4084.node, 4084, 0.078229
4085.node, 4085, 0.079078
4086.node, 4086, 0.078602
4087.node, 4087, 0.077586
4088.node, 4088, 0.077182
4089.node, 4089, 0.07619
4090.node, 4090, 0.078929
4091.node, 4091, 0.077959
4092.node, 4092, 0.077969
4093.node, 4093, 0.077196
4094.node, 4094, 0.076627
4095.node, 4095, 0.077697
4096.node, 4096, 0.078969
4097.node, 4097, 0.080687
4098.node, 4098, 0.078649
4099.node, 4099, 0.078141
4100.node, 4100, 0.077495
4101.node, 4101, 0.078809
4102.node, 4102, 0.078005
4103.node, 4103, 0.077808
4104.node, 4104, 0.078683
4105.node, 4105, 0.07721
4106.node, 4106, 0.080037
4107.node, 4107, 0.079098
4108.node, 4108, 0.081018
4109.node, 4109, 0.081233
4110.node, 4110, 0.081296
4111.node, 4111, 0.078108
4112.node, 4112, 0.078793
4113.node, 4113, 0.077833
4114.node, 4114, 0.078489
4115.node, 4115, 0.078626
4116.node, 4116, 0.078302
4117.node, 4117, 0.078619
4118.node, 4118, 0.07815
4119.node, 4119, 0.080561
4120.node, 4120, 0.081206
4121.node, 4121, 0.079374
4122.node, 4122, 0.080301
4123.node, 4123, 0.077884
4124.node, 4124, 0.079586
4125.node, 4125, 0.07895
4126.node, 4126, 0.079934
4127.node, 4127, 0.080055
4128.node, 4128, 0.079722
4129.node, 4129, 0.078809
4130.node, 4130, 0.078816
4131.node, 4131, 0.080532
4132.node, 4132, 0.080613
4133.node, 4133, 0.081705
4134.node, 4134, 0.081958
4135.node, 4135, 0.080475
4136.node, 4136, 0.078716
4137.node, 4137, 0.079919
4138.node, 4138, 0.079722
4139.node, 4139, 0.081119
4140.node, 4140, 0.080016
4141.node, 4141, 0.079792
4142.node, 4142, 0.078764
4143.node, 4143, 0.080949
4144.node, 4144, 0.08078
4145.node, 4145, 0.081313
4146.node, 4146, 0.080422
4147.node, 4147, 0.080665
4148.node, 4148, 0.079501
4149.node, 4149, 0.079567
4150.node, 4150, 0.07957
4151.node, 4151, 0.079759
4152.node, 4152, 0.080673
4153.node, 4153, 0.08022
4154.node, 4154, 0.079724
4155.node, 4155, 0.081196
4156.node, 4156, 0.081402
4157.node, 4157, 0.080394
4158.node, 4158, 0.083709
4159.node, 4159, 0.080712
4160.node, 4160, 0.080483
4161.node, 4161, 0.081108
4162.node, 4162, 0.081145
4163.node, 4163, 0.081718
4164.node, 4164, 0.08258
4165.node, 4165, 0.080004
4166.node, 4166, 0.081191
4167.node, 4167, 0.083805
4168.node, 4168, 0.081346
4169.node, 4169, 0.081509
4170.node, 4170, 0.084486
4171.node, 4171, 0.080051
4172.node, 4172, 0.081901
4173.node, 4173, 0.080899
4174.node, 4174, 0.080773
4175.node, 4175, 0.081183
4176.node, 4176, 0.081018
4177.node, 4177, 0.080583
4178.node, 4178, 0.080808
4179.node, 4179, 0.081904
4180.node, 4180, 0.081429
4181.node, 4181, 0.082952
4182.node, 4182, 0.082469
4183.node, 4183, 0.080661
4184.node, 4184, 0.081041
4185.node, 4185, 0.081298
4186.node, 4186, 0.08169
4187.node, 4187, 0.082259
4188.node, 4188, 0.08136
4189.node, 4189, 0.081923
4190.node, 4190, 0.081187
4191.node, 4191, 0.081607
4192.node, 4192, 0.082366
4193.node, 4193, 0.082895
4194.node, 4194, 0.083118
4195.node, 4195, 0.081336
4196.node, 4196, 0.083862
4197.node, 4197, 0.082773
4198.node, 4198, 0.084512
4199.node, 4199, 0.081858
4200.node, 4200, 0.082627
4201.node, 4201, 0.082593
4202.node, 4202, 0.082969
4203.node, 4203, 0.084513
4204.node, 4204, 0.083037
4205.node, 4205, 0.086237
4206.node, 4206, 0.082073
4207.node, 4207, 0.081176
4208.node, 4208, 0.082715
4209.node, 4209, 0.085174
4210.node, 4210, 0.081908
4211.node, 4211, 0.083395
4212.node, 4212, 0.082111
4213.node, 4213, 0.082068
4214.node, 4214, 0.082577
4215.node, 4215, 0.085179
4216.node, 4216, 0.084448
4217.node, 4217, 0.083248
4218.node, 4218, 0.083079
4219.node, 4219, 0.082639
4220.node, 4220, 0.083667
4221.node, 4221, 0.083405
4222.node, 4222, 0.082984
4223.node, 4223, 0.084987
4224.node, 4224, 0.083037
4225.node, 4225, 0.083779
4226.node, 4226, 0.083504
4227.node, 4227, 0.084383
4228.node, 4228, 0.085631
4229.node, 4229, 0.084688
4230.node, 4230, 0.082264
4231.node, 4231, 0.083082
4232.node, 4232, 0.082817
4233.node, 4233, 0.084388
4234.node, 4234, 0.083035
4235.node, 4235, 0.084093
4236.node, 4236, 0.082733
4237.node, 4237, 0.083595
4238.node, 4238, 0.08473
4239.node, 4239, 0.085534
4240.node, 4240, 0.083836
4241.node, 4241, 0.084369
4242.node, 4242, 0.084674
4243.node, 4243, 0.083457
4244.node, 4244, 0.082722
4245.node, 4245, 0.083449
4246.node, 4246, 0.083723
4247.node, 4247, 0.083412
4248.node, 4248, 0.086881
4249.node, 4249, 0.08731
4250.node, 4250, 0.088281
4251.node, 4251, 0.086377
4252.node, 4252, 0.083483
4253.node, 4253, 0.084617
4254.node, 4254, 0.084672
4255.node, 4255, 0.083565
4256.node, 4256, 0.084241
4257.node, 4257, 0.084617
4258.node, 4258, 0.083919
4259.node, 4259, 0.084374
4260.node, 4260, 0.085127
4261.node, 4261, 0.085968
4262.node, 4262, 0.086407
4263.node, 4263, 0.084718
4264.node, 4264, 0.084677
4265.node, 4265, 0.084798
4266.node, 4266, 0.085679
4267.node, 4267, 0.084668
4268.node, 4268, 0.08692
4269.node, 4269, 0.085094
4270.node, 4270, 0.084407
4271.node, 4271, 0.085995
4272.node, 4272, 0.085672
4273.node, 4273, 0.08692
4274.node, 4274, 0.084812
4275.node, 4275, 0.085008
4276.node, 4276, 0.084042
4277.node, 4277, 0.085406
4278.node, 4278, 0.085702
4279.node, 4279, 0.084528
4280.node, 4280, 0.085099
4281.node, 4281, 0.084848
4282.node, 4282, 0.087184
4283.node, 4283, 0.086446
4284.node, 4284, 0.08677
4285.node, 4285, 0.093884
4286.node, 4286, 0.087377
4287.node, 4287, 0.087329
4288.node, 4288, 0.086401
4289.node, 4289, 0.085268
4290.node, 4290, 0.086205
4291.node, 4291, 0.086236
4292.node, 4292, 0.090399
4293.node, 4293, 0.085876
4294.node, 4294, 0.087168
4295.node, 4295, 0.087485
4296.node, 4296, 0.087316
4297.node, 4297, 0.085721
4298.node, 4298, 0.085783
4299.node, 4299, 0.085544
4300.node, 4300, 0.086424
4301.node, 4301, 0.085987
4302.node, 4302, 0.086079
4303.node, 4303, 0.08561
4304.node, 4304, 0.085937
4305.node, 4305, 0.088734
4306.node, 4306, 0.087182
4307.node, 4307, 0.088542
4308.node, 4308, 0.087454
4309.node, 4309, 0.085793
4310.node, 4310, 0.086912
4311.node, 4311, 0.086687
4312.node, 4312, 0.086608
4313.node, 4313, 0.086276
4314.node, 4314, 0.085764
4315.node, 4315, 0.086354
4316.node, 4316, 0.088905
4317.node, 4317, 0.089335
4318.node, 4318, 0.090902
4319.node, 4319, 0.087192
4320.node, 4320, 0.086476
4321.node, 4321, 0.08755
4322.node, 4322, 0.087321
4323.node, 4323, 0.086986
4324.node, 4324, 0.08724
4325.node, 4325, 0.087141
4326.node, 4326, 0.08755
4327.node, 4327, 0.0891
4328.node, 4328, 0.088668
4329.node, 4329, 0.089712
4330.node, 4330, 0.088086
4331.node, 4331, 0.085512
4332.node, 4332, 0.089546
4333.node, 4333, 0.087412
4334.node, 4334, 0.088926
4335.node, 4335, 0.087375
4336.node, 4336, 0.087326
4337.node, 4337, 0.08718
4338.node, 4338, 0.088543
4339.node, 4339, 0.08876
4340.node, 4340, 0.090776
4341.node, 4341, 0.088139
4342.node, 4342, 0.087864
4343.node, 4343, 0.088631
4344.node, 4344, 0.087242
4345.node, 4345, 0.087354
4346.node, 4346, 0.088698
4347.node, 4347, 0.08747
4348.node, 4348, 0.087775
4349.node, 4349, 0.087301
4350.node, 4350, 0.090595
4351.node, 4351, 0.090339
4352.node, 4352, 0.088112
4353.node, 4353, 0.087714
4354.node, 4354, 0.089627
4355.node, 4355, 0.089006
4356.node, 4356, 0.087923
4357.node, 4357, 0.088045
4358.node, 4358, 0.088158
4359.node, 4359, 0.088693
4360.node, 4360, 0.090088
4361.node, 4361, 0.091646
4362.node, 4362, 0.090723
4363.node, 4363, 0.088796
4364.node, 4364, 0.088798
4365.node, 4365, 0.08891
4366.node, 4366, 0.088991
4367.node, 4367, 0.088306
4368.node, 4368, 0.088974
4369.node, 4369, 0.088845
4370.node, 4370, 0.089709
4371.node, 4371, 0.091579
4372.node, 4372, 0.090848
4373.node, 4373, 0.091171
4374.node, 4374, 0.108982
4375.node, 4375, 0.095959
4376.node, 4376, 0.096143
4377.node, 4377, 0.093154
4378.node, 4378, 0.091353
4379.node, 4379, 0.089769
4380.node, 4380, 0.090172
4381.node, 4381, 0.094769
4382.node, 4382, 0.095617
4383.node, 4383, 0.096749
4384.node, 4384, 0.093894
4385.node, 4385, 0.093602
4386.node, 4386, 0.097049
4387.node, 4387, 0.094398
4388.node, 4388, 0.089122
4389.node, 4389, 0.095786
4390.node, 4390, 0.097096
4391.node, 4391, 0.094612
4392.node, 4392, 0.094784
4393.node, 4393, 0.096337
4394.node, 4394, 0.09587
4395.node, 4395, 0.09263
4396.node, 4396, 0.098412
4397.node, 4397, 0.099389
4398.node, 4398, 0.096426
4399.node, 4399, 0.094402
4400.node, 4400, 0.094354
4401.node, 4401, 0.096999
4402.node, 4402, 0.097296
4403.node, 4403, 0.095477
4404.node, 4404, 0.094651
4405.node, 4405, 0.097023
4406.node, 4406, 0.095637
4407.node, 4407, 0.092514
4408.node, 4408, 0.096683
4409.node, 4409, 0.094504
4410.node, 4410, 0.094981
4411.node, 4411, 0.095812
4412.node, 4412, 0.09762
4413.node, 4413, 0.09709
4414.node, 4414, 0.09698
4415.node, 4415, 0.095851
4416.node, 4416, 0.094552
4417.node, 4417, 0.096251
4418.node, 4418, 0.09671
4419.node, 4419, 0.09707
4420.node, 4420, 0.094506
4421.node, 4421, 0.096681
4422.node, 4422, 0.097453
4423.node, 4423, 0.097424
4424.node, 4424, 0.097128
4425.node, 4425, 0.098024
4426.node, 4426, 0.09514
4427.node, 4427, 0.096335
4428.node, 4428, 0.09635
4429.node, 4429, 0.095494
4430.node, 4430, 0.10194
4431.node, 4431, 0.101206
4432.node, 4432, 0.096552
4433.node, 4433, 0.093233
4434.node, 4434, 0.091971
4435.node, 4435, 0.092427
4436.node, 4436, 0.091246
4437.node, 4437, 0.091323
4438.node, 4438, 0.091535
4439.node, 4439, 0.091654
4440.node, 4440, 0.091243
4441.node, 4441, 0.093329
4442.node, 4442, 0.09202
4443.node, 4443, 0.095709
4444.node, 4444, 0.092201
4445.node, 4445, 0.091956
4446.node, 4446, 0.093795
4447.node, 4447, 0.095117
4448.node, 4448, 0.096494
4449.node, 4449, 0.097661
4450.node, 4450, 0.09688
4451.node, 4451, 0.097753
4452.node, 4452, 0.097211
4453.node, 4453, 0.097876
4454.node, 4454, 0.098987
4455.node, 4455, 0.098622
4456.node, 4456, 0.096608
4457.node, 4457, 0.096283
4458.node, 4458, 0.097337
4459.node, 4459, 0.093981
4460.node, 4460, 0.092783
4461.node, 4461, 0.094286
4462.node, 4462, 0.093681
4463.node, 4463, 0.094354
4464.node, 4464, 0.094041
4465.node, 4465, 0.093279
4466.node, 4466, 0.093871
4467.node, 4467, 0.093991
4468.node, 4468, 0.0938
4469.node, 4469, 0.094179
4470.node, 4470, 0.09215
4471.node, 4471, 0.094377
4472.node, 4472, 0.094413
4473.node, 4473, 0.097001
4474.node, 4474, 0.094634
4475.node, 4475, 0.093822
4476.node, 4476, 0.093916
4477.node, 4477, 0.094125
4478.node, 4478, 0.095292
4479.node, 4479, 0.106333
4480.node, 4480, 0.099963
4481.node, 4481, 0.099348
4482.node, 4482, 0.09897
4483.node, 4483, 0.098618
4484.node, 4484, 0.097861
4485.node, 4485, 0.099067
4486.node, 4486, 0.097956
4487.node, 4487, 0.097086
4488.node, 4488, 0.095926
4489.node, 4489, 0.095267
4490.node, 4490, 0.094266
4491.node, 4491, 0.094003
4492.node, 4492, 0.103723
4493.node, 4493, 0.101919
4494.node, 4494, 0.095189
4495.node, 4495, 0.095278
4496.node, 4496, 0.096105
4497.node, 4497, 0.095388
4498.node, 4498, 0.095071
4499.node, 4499, 0.0938
4500.node, 4500, 0.094494
4501.node, 4501, 0.098848
4502.node, 4502, 0.096304
4503.node, 4503, 0.101472
4504.node, 4504, 0.096699
4505.node, 4505, 0.094865
4506.node, 4506, 0.095382
4507.node, 4507, 0.095144
4508.node, 4508, 0.094839
4509.node, 4509, 0.09491
4510.node, 4510, 0.095423
4511.node, 4511, 0.0962
4512.node, 4512, 0.095948
4513.node, 4513, 0.09788
4514.node, 4514, 0.09474
4515.node, 4515, 0.095951
4516.node, 4516, 0.096049
4517.node, 4517, 0.096013
4518.node, 4518, 0.097103
4519.node, 4519, 0.095648
4520.node, 4520, 0.096432
4521.node, 4521, 0.098032
4522.node, 4522, 0.098167
4523.node, 4523, 0.099273
4524.node, 4524, 0.096108
4525.node, 4525, 0.09483
4526.node, 4526, 0.095677
4527.node, 4527, 0.096445
4528.node, 4528, 0.097121
4529.node, 4529, 0.096687
4530.node, 4530, 0.096614
4531.node, 4531, 0.098149
4532.node, 4532, 0.09775
4533.node, 4533, 0.100592
4534.node, 4534, 0.098351
4535.node, 4535, 0.095644
4536.node, 4536, 0.096115
4537.node, 4537, 0.09569
4538.node, 4538, 0.096797
4539.node, 4539, 0.095931
4540.node, 4540, 0.096926
4541.node, 4541, 0.096338
4542.node, 4542, 0.096797
4543.node, 4543, 0.100079
4544.node, 4544, 0.097625
4545.node, 4545, 0.097382
4546.node, 4546, 0.098668
4547.node, 4547, 0.098142
4548.node, 4548, 0.097215
4549.node, 4549, 0.09633
4550.node, 4550, 0.097333
4551.node, 4551, 0.097631
4552.node, 4552, 0.097931
4553.node, 4553, 0.101149
4554.node, 4554, 0.098041
4555.node, 4555, 0.097131
4556.node, 4556, 0.098023
4557.node, 4557, 0.097473
4558.node, 4558, 0.097587
4559.node, 4559, 0.098689
4560.node, 4560, 0.097116
4561.node, 4561, 0.097874
4562.node, 4562, 0.098555
4563.node, 4563, 0.101118
4564.node, 4564, 0.097585
4565.node, 4565, 0.098568
4566.node, 4566, 0.097011
4567.node, 4567, 0.097359
4568.node, 4568, 0.098303
4569.node, 4569, 0.097349
4570.node, 4570, 0.099459
4571.node, 4571, 0.0986
4572.node, 4572, 0.099138
4573.node, 4573, 0.101768
4574.node, 4574, 0.098671
4575.node, 4575, 0.099551
4576.node, 4576, 0.098523
4577.node, 4577, 0.098976
4578.node, 4578, 0.099927
4579.node, 4579, 0.098614
4580.node, 4580, 0.099456
4581.node, 4581, 0.099223
4582.node, 4582, 0.100915
4583.node, 4583, 0.099215
4584.node, 4584, 0.098513
4585.node, 4585, 0.099421
4586.node, 4586, 0.100303
4587.node, 4587, 0.099156
4588.node, 4588, 0.100601
4589.node, 4589, 0.099778
4590.node, 4590, 0.101083
4591.node, 4591, 0.099921
4592.node, 4592, 0.103859
4593.node, 4593, 0.099148
4594.node, 4594, 0.098547
4595.node, 4595, 0.099657
4596.node, 4596, 0.100145
4597.node, 4597, 0.099344
4598.node, 4598, 0.099573
4599.node, 4599, 0.100094
4600.node, 4600, 0.100358
4601.node, 4601, 0.099054
4602.node, 4602, 0.102841
4603.node, 4603, 0.100422
4604.node, 4604, 0.099593
4605.node, 4605, 0.099859
4606.node, 4606, 0.09995
4607.node, 4607, 0.099712
4608.node, 4608, 0.101726
4609.node, 4609, 0.098698
4610.node, 4610, 0.101966
4611.node, 4611, 0.10047
4612.node, 4612, 0.100732
4613.node, 4613, 0.1012
4614.node, 4614, 0.100288
4615.node, 4615, 0.100213
4616.node, 4616, 0.100352
4617.node, 4617, 0.101153
4618.node, 4618, 0.100428
4619.node, 4619, 0.100197
4620.node, 4620, 0.102036
4621.node, 4621, 0.106375
4622.node, 4622, 0.101066
4623.node, 4623, 0.10006
4624.node, 4624, 0.100364
4625.node, 4625, 0.099886
4626.node, 4626, 0.100116
4627.node, 4627, 0.100338
4628.node, 4628, 0.100912
4629.node, 4629, 0.101509
4630.node, 4630, 0.102107
4631.node, 4631, 0.102792
4632.node, 4632, 0.100415
4633.node, 4633, 0.10029
4634.node, 4634, 0.10013
4635.node, 4635, 0.10162
4636.node, 4636, 0.099929
4637.node, 4637, 0.100499
4638.node, 4638, 0.100633
4639.node, 4639, 0.101733
4640.node, 4640, 0.103529
4641.node, 4641, 0.101593
4642.node, 4642, 0.100762
4643.node, 4643, 0.100797
4644.node, 4644, 0.101777
4645.node, 4645, 0.101564
4646.node, 4646, 0.103098
4647.node, 4647, 0.100735
4648.node, 4648, 0.101122
4649.node, 4649, 0.102329
4650.node, 4650, 0.10501
4651.node, 4651, 0.10091
4652.node, 4652, 0.102972
4653.node, 4653, 0.101171
4654.node, 4654, 0.101366
4655.node, 4655, 0.102206
4656.node, 4656, 0.101844
4657.node, 4657, 0.10211
4658.node, 4658, 0.10241
4659.node, 4659, 0.105808
4660.node, 4660, 0.102155
4661.node, 4661, 0.103377
4662.node, 4662, 0.101888
4663.node, 4663, 0.103656
4664.node, 4664, 0.101094
4665.node, 4665, 0.10248
4666.node, 4666, 0.102931
4667.node, 4667, 0.104353
4668.node, 4668, 0.104894
4669.node, 4669, 0.104219
4670.node, 4670, 0.101464
4671.node, 4671, 0.10292
4672.node, 4672, 0.104816
4673.node, 4673, 0.10443
4674.node, 4674, 0.102564
4675.node, 4675, 0.102247
4676.node, 4676, 0.104158
4677.node, 4677, 0.10378
4678.node, 4678, 0.106788
4679.node, 4679, 0.10269
4680.node, 4680, 0.103605
4681.node, 4681, 0.102663
4682.node, 4682, 0.102607
4683.node, 4683, 0.103362
4684.node, 4684, 0.103879
4685.node, 4685, 0.104462
4686.node, 4686, 0.104006
4687.node, 4687, 0.105164
4688.node, 4688, 0.10297
4689.node, 4689, 0.103477
4690.node, 4690, 0.104247
4691.node, 4691, 0.10305
4692.node, 4692, 0.103721
4693.node, 4693, 0.102726
4694.node, 4694, 0.103192
4695.node, 4695, 0.104709
4696.node, 4696, 0.103926
4697.node, 4697, 0.106035
4698.node, 4698, 0.102506
4699.node, 4699, 0.10553
4700.node, 4700, 0.105059
4701.node, 4701, 0.104548
4702.node, 4702, 0.103585
4703.node, 4703, 0.104968
4704.node, 4704, 0.104334
4705.node, 4705, 0.104834
4706.node, 4706, 0.106571
4707.node, 4707, 0.107672
4708.node, 4708, 0.10417
4709.node, 4709, 0.104199
4710.node, 4710, 0.10409
4711.node, 4711, 0.105306
4712.node, 4712, 0.108818
4713.node, 4713, 0.109144
4714.node, 4714, 0.110257
4715.node, 4715, 0.113033
4716.node, 4716, 0.109567
4717.node, 4717, 0.107289
4718.node, 4718, 0.109891
4719.node, 4719, 0.111528
4720.node, 4720, 0.109478
4721.node, 4721, 0.118767
4722.node, 4722, 0.112847
4723.node, 4723, 0.109698
4724.node, 4724, 0.107614
4725.node, 4725, 0.105044
4726.node, 4726, 0.105962
4727.node, 4727, 0.106461
4728.node, 4728, 0.10556
4729.node, 4729, 0.108029
4730.node, 4730, 0.11259
4731.node, 4731, 0.11588
4732.node, 4732, 0.113176
4733.node, 4733, 0.107837
4734.node, 4734, 0.105048
4735.node, 4735, 0.107006
4736.node, 4736, 0.111937
4737.node, 4737, 0.110597
4738.node, 4738, 0.111774
4739.node, 4739, 0.11084
4740.node, 4740, 0.111416
4741.node, 4741, 0.113037
4742.node, 4742, 0.109327
4743.node, 4743, 0.112187
4744.node, 4744, 0.111147
4745.node, 4745, 0.111369
4746.node, 4746, 0.109503
4747.node, 4747, 0.11024
4748.node, 4748, 0.112778
4749.node, 4749, 0.110673
4750.node, 4750, 0.110093
4751.node, 4751, 0.107267
4752.node, 4752, 0.107328
4753.node, 4753, 0.109751
4754.node, 4754, 0.111871
4755.node, 4755, 0.113058
4756.node, 4756, 0.109601
4757.node, 4757, 0.109716
4758.node, 4758, 0.112802
4759.node, 4759, 0.114088
4760.node, 4760, 0.111292
4761.node, 4761, 0.112185
4762.node, 4762, 0.111379
4763.node, 4763, 0.109953
4764.node, 4764, 0.107519
4765.node, 4765, 0.110105
4766.node, 4766, 0.108341
4767.node, 4767, 0.113986
4768.node, 4768, 0.110256
4769.node, 4769, 0.107145
4770.node, 4770, 0.107948
4771.node, 4771, 0.108615
4772.node, 4772, 0.111818
4773.node, 4773, 0.113111
4774.node, 4774, 0.110274
4775.node, 4775, 0.109851
